Property code,Page,Must fix,Issues,Status,Last enforcement date,First enforcement date,Publisher contact,Request Review ,Fixed
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/phu-nu-yeu-221/quan-he-truoc-hon-nhan-dung-hay-sai-hoi-ai-cho-to-292855,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-03,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/phu-nu-yeu-221/status-hay-ve-nguoi-thu-3-sau-tat-ca-cung-chi-la-nhung-su-sai-lam-286147,Yes,Adult: Sexual content;Ads & Content Overlap,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/phu-nu-yeu-221/tim-hieu-dien-bien-tam-ly-cua-con-trai-khi-hon-nhu-the-nao-290739,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-04,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/phu-nu-yeu-221/vo-chong-cai-nhau-co-nen-ngu-rieng-291542,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-06,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/phu-nu-yeu-221/vu-khi-bi-mat-giup-tinh-yeu-bung-chay-tinh-duc-thang-hoa-341361,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-07,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/song-khoe-212/4-benh-nan-y-co-the-day-lui-nho-chuyen-ay-dieu-do-336148,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-04,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/song-khoe-212/5-tai-nan-chon-phong-the-pho-bien-nhat-va-cach-xu-ly-336740,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-04,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/song-khoe-212/an-chay-co-lam-giam-ham-muon-trong-chuyen-ay-286142,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-05,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/song-khoe-212/coi-ao-bo-ao-nguc-trong-1-tuan-co-gai-nhin-vao-guong-va-khong-tin-vao-mat-minh-159894,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-05,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/song-khoe-212/xuong-chau-nho-kho-chuyen-vo-chong-174448,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-07,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/suc-khoe-5,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/suc-khoe-5/tac-dung-cua-nhuy-hoa-nghe-tay-voi-dan-ong-trong-chuyen-ay-304284,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-04,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/suc-khoe-gia-dinh-27,No,Shocking content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/tam-linh-tu-vi-151/co-chong-thuoc-con-giap-nay-chi-em-hay-canh-giac-keo-co-ngay-nuoi-con-roi-cua-chong-day-284056,No,Adult: Sexual content;Shocking content,Restricted demand,2020-01-07,2020-01-05,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/tam-linh-tu-vi-151/day-la-ly-do-cho-nen-kieng-quan-he-ngay-ram-218157,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-03,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/tam-linh-tu-vi-151/nam-mo-thay-quan-he-tinh-duc-la-diem-bao-ve-tam-ly-282490,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/tam-linh-tu-vi-151/nam-ngu-mo-thay-nguoi-yeu-cu-lieu-co-chuyen-gi-xay-ra-khong-282483,No,Shocking content,Restricted demand,2020-01-06,2020-01-06,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/tam-linh-tu-vi-151/nam-ngu-mo-thay-quan-he-voi-nguoi-la-la-diem-gi-304008,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/tam-linh-tu-vi-151/tien-se-un-un-tu-chui-vao-vi-ngay-sau-khi-dat-vat-nay-len-ban-tho-meo-hay-hiem-nguoi-biet-224821,Yes,Ads & Content Overlap,Restricted demand,2020-01-06,2020-01-06,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/tam-linh-tu-vi-151/vo-ngu-mo-thay-quan-he-voi-chong-y-nghia-la-gi-304007,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-03,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/tam-su-gia-dinh-38,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/tam-su-gia-dinh-38/ba-nam-chong-ngoai-tinh-342488,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-03,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/tam-su-gia-dinh-38/chan-vi-chong-luoi-yeu-va-chieu-cao-tay-cai-tao-cua-nguoi-vo-278809,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-07,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/tam-su-gia-dinh-38/chong-danh-vo-co-chap-nhan-duoc-khong-296309,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-07,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/tam-su-gia-dinh-38/dan-ong-mot-lan-do-duoc-xem-la-bau-vat-phu-nu-mot-doi-chong-thi-254845,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-02,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/tam-su-gia-dinh-38/danh-lieu-quan-he-voi-vo-tuoi-man-kinh-ai-ngo-con-suong-hon-ca-thoi-con-tre-286997,Yes,Adult: Sexual content;Ads & Content Overlap,Restricted demand,2020-01-06,2020-01-06,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/tam-su-gia-dinh-38/khi-dan-ong-im-lang-trong-tinh-yeu-co-nghia-la-dang-be-tac-den-cung-cuc-285391,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-02,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/tam-su-gia-dinh-38/ngoai-tinh-voi-anh-re-du-biet-do-la-toi-loi-nhung-toi-khong-the-dung-lai-282970,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-07,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/tam-su-gia-dinh-38/phu-nu-cao-tay-se-tri-chong-vu-phu-bang-cach-nay-287252,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-02,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/tam-su-gia-dinh-38/tuyet-chieu-tri-chong-hay-noi-doi-vo-chi-voi-hanh-dong-rat-don-gian-nay-288361,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-05,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/tam-su-gia-dinh-38/viet-cho-ai-dang-yeu-nguoi-dan-ong-da-co-gia-dinh-215338,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/tam-su-gia-dinh-38/vo-chong-bong-chan-nhau-hay-danh-it-phut-doc-bai-viet-nay-148945,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-07,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/tam-su-gia-dinh-38/yeu-dan-ong-co-vo-du-chan-thanh-nhung-van-la-tinh-yeu-trai-khoay-265716,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-07,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/the-gioi-170,No,Adult: Sexual content;Shocking content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/the-gioi-170/bat-qua-tang-chu-re-cuong-hiep-phu-dau-co-dau-quyet-dinh-bat-ngo-khien-ai-nay-ngan-ngam-340304,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/the-gioi-170/clip-be-trai-3-tuoi-gao-khoc-tham-thiet-vi-bi-cha-ruot-vut-xuong-cong-ban-treo-co-danh-dap-gay-phan-no-326656,No,Shocking content,Restricted demand,2020-01-07,2020-01-05,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/the-gioi-170/clip-hai-co-gai-danh-nhau-lot-sach-do-lot-ngoai-duong-gay-tranh-cai-291580,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-03,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/the-gioi-170/clip-thay-thuoc-bat-co-gai-coi-tran-dung-bua-danh-vao-lung-de-chua-benh-288392,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-06,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/the-gioi-170/co-gai-mac-ao-mong-tang-lo-noi-y-voi-quan-ngan-nua-gang-tay-di-an-sang-khien-dan-mang-tram-tro-336106,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-07,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/the-gioi-170/co-gai-tre-mac-chiec-vay-mong-nhin-thau-noi-y-di-mua-do-khien-ai-thay-cung-phai-do-mat-317866,Yes,Adult: Sexual content;Valuable Inventory: No content,Restricted demand,2020-01-06,2020-01-04,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/the-gioi-170/dien-ao-tre-tan-mong-lai-khong-ao-nguc-co-gai-tre-nhan-du-gach-da-tu-cong-dong-mang-327887,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/the-gioi-170/dien-do-ho-bao-nhung-khong-mac-ao-nguc-co-gai-lo-vong-mot-sieu-to-khong-lo-gay-xon-xao-331890,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-06,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/the-gioi-170/du-dam-cuoi-co-gai-mac-vay-xe-tan-ron-nhung-khong-ao-lot-pho-tron-vong-1-khien-canh-may-rau-nong-mat-339375,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-03,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/the-gioi-170/nhung-lan-xuc-dong-cua-nhiep-anh-gia-13-nam-chup-anh-khoa-than-344105,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-07,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/the-gioi-170/sau-dam-cuoi-xa-hoa-chu-re-bo-tron-de-mac-co-dau-voi-mon-no-khong-lo-340537,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/the-gioi-170/vo-tinh-lo-nhu-hoa-khi-livestream-hot-girl-xinh-dep-con-keu-goi-cu-dan-mang-chia-se-de-moi-nguoi-cung-xem-339955,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-07,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/thoi-trang-52/8-meo-trang-phuc-huu-ich-cac-chi-em-nen-thu-347589,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-06,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/thoi-trang-52/9-meo-de-doi-ve-ao-nguc-moi-co-gai-deu-nen-biet-so-5-hau-nhu-nang-nao-cung-can-248407,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-06,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/thoi-trang-52/muon-tre-trung-tuoi-tan-hon-tuoi-phu-nu-u40-chi-can-cat-3-kieu-toc-uon-thoi-thuong-nay-277310,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-06,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/thoi-trang-52/phu-nu-ngoai-30-ma-mac-nhung-kieu-trang-phuc-nay-thi-xinh-xan-tre-trung-chang-khac-gi-gai-18-267698,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-02,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/tin-nong-166,No,Shocking content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/tin-nong-166/bi-to-xam-hai-be-lop-3-cu-ong-70-tuoi-len-tieng-thanh-minh-280247,Yes,Child oriented sexual situations (pedophilia),Ad Serving Disabled,2020-01-06,2020-01-06,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/tin-nong-166/phan-no-thanh-nien-24-tuoi-hiep-dam-cu-ba-70-xong-lan-ra-giuong-ngu-ngon-lanh-291498,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-04,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/tu-van-hon-nhan-207,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/tu-van-hon-nhan-207/co-phai-da-het-yeu-khi-chang-gian-va-mai-im-lang-khong-len-tieng-290288,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-03,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/tu-van-hon-nhan-207/con-thay-vo-ban-gai-co-quan-dan-ong-cho-dai-dot-ma-dam-dau-vao-yeu-291292,No,Shocking content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/tu-van-hon-nhan-207/hoi-dap-co-nen-lay-chong-gia-khong-297544,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-03,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/tu-van-hon-nhan-207/loi-phat-day-phu-nu-nen-lam-nhung-dieu-nay-khi-phat-hien-chong-ngoai-tinh-249784,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-07,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/xa-hoi-168/a-hau-dien-vien-mc-ban-dam-25000-usd-nhan-sac-co-nao-296416,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-06,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/xa-hoi-168/be-trai-10-tuoi-tang-iphone-x-tinh-tu-voi-hot-girl-nong-bong-khien-canh-may-rau-do-mat-ghen-ty-264090,Yes,Adult: Sexual content;Ads & Content Overlap,Restricted demand,2020-01-07,2020-01-07,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/xa-hoi-168/bo-nhi-ke-chuyen-bi-danh-ghen-tra-thu-vo-cay-doc-kem-loi-nhan-nhu-dung-don-ke-thu-ba-vao-chan-tuong-294166,No,Shocking content,Restricted demand,2020-01-07,2020-01-07,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/xa-hoi-168/can-canh-nhan-sac-co-gai-sai-gon-lot-sach-do-tren-pho-an-mung-chien-thang-cua-u23-viet-nam-267622,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-06,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/xa-hoi-168/clip-cap-doi-may-mua-kich-liet-trong-xe-o-to-truoc-nha-dan-gay-buc-xuc-284826,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-03,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/xa-hoi-168/clip-gai-xinh-tho-tay-vao-quan-ban-trai-so-soang-vung-kin-giua-thanh-thien-bach-nhat-330175,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-06,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/xa-hoi-168/clip-vo-danh-ghen-cat-toc-bo-nhi-giua-duong-khien-cong-dong-mang-tranh-cai-341215,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/xa-hoi-168/co-gai-25-tuoi-tu-vong-khi-hut-mo-bung-o-ha-noi-con-nho-moi-hon-1-tuoi-321579,No,Adult: Sexual content;Shocking content,Restricted demand,2020-01-07,2020-01-07,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/xa-hoi-168/co-gai-mac-quan-tat-mong-dinh-lo-noi-y-phan-cam-giua-ban-dan-thien-ha-338537,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-07,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/xa-hoi-168/di-tap-gym-ma-quen-mac-ao-lot-co-gai-lo-sieu-vong-1-ngon-ngon-nhu-trai-bong-khien-nguoi-xung-quanh-nong-mat-332620,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-05,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/xa-hoi-168/dong-thap-vo-bo-di-chong-hiep-dam-con-gai-ruot-11-tuoi-326258,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-05,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/xa-hoi-168/guong-mat-moi-cua-co-gai-9x-bi-chong-dung-xang-thieu-song-benh-vien-tra-ve-vi-chi-con-1-co-hoi-song-305241,No,Shocking content,Restricted demand,2020-01-06,2020-01-06,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/xa-hoi-168/hinh-anh-co-gai-khong-mac-ao-lot-trong-nhu-vua-tau-thoat-khoi-vu-danh-ghen-gay-sot-mang-327999,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/xa-hoi-168/hinh-anh-doi-nam-nu-may-mua-tren-ghe-da-cong-vien-lan-truyen-chong-mat-tren-mxh-299120,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-02,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/xa-hoi-168/lai-xuat-hien-cap-doi-hoc-sinh-than-nhien-lam-chuyen-ay-giua-quan-tra-sua-299773,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-04,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/xa-hoi-168/lo-them-clip-dai-9-phut-trong-vu-viec-clip-nong-cua-co-gai-nghi-la-hot-girl-ta-321716,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-07,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/xa-hoi-168/loi-ke-kinh-hoang-cua-thai-phu-18-tuoi-bi-tra-tan-den-say-thai-em-khong-dam-nho-lai-qua-trinh-bi-hanh-ha-bon-chung-that-doc-ac-321991,No,Shocking content,Restricted demand,2020-01-06,2020-01-06,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/xa-hoi-168/nguoi-dan-ong-khon-kho-vi-bong-dung-bi-vu-oan-la-hung-thu-sat-hai-nu-sinh-giao-ga-chieu-30-tet-315312,No,Shocking content,Restricted demand,2020-01-07,2020-01-07,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/xa-hoi-168/nguoi-me-dau-don-lam-don-to-cao-ong-noi-hiep-dam-con-gai-11-tuoi-luc-hoi-con-be-kho-khao-noi-bi-ong-ay-lam-dau-291447,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-05,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/xa-hoi-168/nhau-say-yeu-rau-xanh-63-tuoi-hiep-dam-cu-ba-80-tuoi-287000,Yes,Adult: Sexual content;Shocking content;Ads & Content Overlap,Restricted demand,2020-01-06,2020-01-05,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/xa-hoi-168/phat-sot-voi-buc-anh-hai-huoc-be-gai-vua-chao-doi-da-biu-moi-hon-ca-the-gioi-339051,No,Shocking content,Restricted demand,2020-01-06,2020-01-02,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/xa-hoi-168/vo-keo-nguoi-den-phong-tro-tinh-dich-danh-ghen-cat-toc-dam-keo-vao-dau-chay-mau-294746,No,Shocking content,Restricted demand,2020-01-07,2020-01-05,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/yeu-hon-nhan-6,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/yeu-hon-nhan-6/ly-do-anh-chang-ban-yeu-cu-xu-nong-lanh-dot-ngot-65035,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-06,,,
ca-video-pub-1474238860523410,www.phunuvagiadinh.vn/yeu-hon-nhan-6/trang/2,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.pullbbang.com/board/boardView.pull?mode=&code=16736752&boardPageNum=1&category1_code=1&category2_code=1&category3_code=1&key=undefined&word=undefined,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-03,,,
ca-video-pub-1474238860523410,www.pullbbang.com/fun/funView.pull?category2_code=1&category3_code=0&order_type=new&list_type=text&pageNum=1&key=&code=16351410&key_select=title&word=,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-06,,,
ca-video-pub-1474238860523410,www.pullbbang.com/fun/funView.pull?code=16020335,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-03,,,
ca-video-pub-1474238860523410,www.pullbbang.com/fun/funView.pull?code=16067222,Yes,Site Behavior: Navigation,Restricted demand,2020-01-06,2020-01-06,,,
ca-video-pub-1474238860523410,www.pullbbang.com/fun/funView.pull?code=16302741,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-02,,,
ca-video-pub-1474238860523410,www.pullbbang.com/fun/funView.pull?code=16329339,No,Shocking content,Restricted demand,2020-01-07,2020-01-04,,,
ca-video-pub-1474238860523410,www.pullbbang.com/fun/funView.pull?code=16351410,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-04,,,
ca-video-pub-1474238860523410,www.pullbbang.com/fun/funView.pull?code=16365681,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-07,,,
ca-video-pub-1474238860523410,www.pullbbang.com/fun/funView.pull?code=16405132,Yes,Site Behavior: Navigation,Restricted demand,2020-01-07,2020-01-06,,,
ca-video-pub-1474238860523410,www.pullbbang.com/fun/funView.pull?code=16408325,Yes,Adult: Sexual content;Site Behavior: Navigation,Restricted demand,2020-01-07,2020-01-05,,,
ca-video-pub-1474238860523410,www.pullbbang.com/fun/funView.pull?code=16418917,Yes,Adult: Sexual content;Child oriented sexual situations (pedophilia);Site Behavior: Navigation,Ad Serving Disabled,2020-01-06,2020-01-02,,,
ca-video-pub-1474238860523410,www.pullbbang.com/fun/funView.pull?code=16649152,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-05,,,
ca-video-pub-1474238860523410,www.pullbbang.com/fun/funView.pull?code=16658770,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.pullbbang.com/fun/funView.pull?code=16668085,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-04,,,
ca-video-pub-1474238860523410,www.pullbbang.com/fun/funView.pull?code=16693275,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.pullbbang.com/fun/funView.pull?code=16699680,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-07,,,
ca-video-pub-1474238860523410,www.pullbbang.com/fun/funView.pull?code=16742279,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-07,,,
ca-video-pub-1474238860523410,www.pullbbang.com/fun/funView.pull?code=16749103,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-06,,,
ca-video-pub-1474238860523410,www.pullbbang.com/fun/funView.pull?code=16826239,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-06,,,
ca-video-pub-1474238860523410,www.pullbbang.com/fun/funView.pull?code=16920155,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-06,,,
ca-video-pub-1474238860523410,www.sedaily.com/NewsVIew/1L2VQZFJ1I,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-03,,,
ca-video-pub-1474238860523410,www.sedaily.com/NewsVIew/1OG420YMVD,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-03,,,
ca-video-pub-1474238860523410,www.sedaily.com/NewsVIew/1S4T9H2FFG,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-05,,,
ca-video-pub-1474238860523410,www.sedaily.com/NewsVIew/1S5THZHYZR,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.sedaily.com/NewsView/1OEQEZ6TO0,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-07,,,
ca-video-pub-1474238860523410,www.sedaily.com/NewsView/1OG420YMVD,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-07,,,
ca-video-pub-1474238860523410,www.sedaily.com/NewsView/1OJXSQGIAC,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-03,,,
ca-video-pub-1474238860523410,www.sedaily.com/NewsView/1S21LOW6E4,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-06,,,
ca-video-pub-1474238860523410,www.sedaily.com/NewsView/1S4MD0PPY1,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-03,,,
ca-video-pub-1474238860523410,www.sedaily.com/NewsView/1S4MECUV6S,Yes,Adult: Sexual content;Modified ad code: Resizing Ad Frames,Restricted demand,2020-01-07,2020-01-06,,,
ca-video-pub-1474238860523410,www.sedaily.com/NewsView/1VGJQARWRV,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-07,,,
ca-video-pub-1474238860523410,www.sedaily.com/NewsView/1VHVJ8K1TB,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-05,,,
ca-video-pub-1474238860523410,www.sedaily.com/NewsView/1VJ1AZFC8L,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-04,,,
ca-video-pub-1474238860523410,www.sedaily.com/NewsView/1VJ27DL3W9,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-06,,,
ca-video-pub-1474238860523410,www.sedaily.com/NewsView/1VJ7RNG4FU,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.sedaily.com/NewsView/1VJ86V1HMZ,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-02,,,
ca-video-pub-1474238860523410,www.sedaily.com/NewsView/1VJCD94NX8,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-03,,,
ca-video-pub-1474238860523410,www.sedaily.com/NewsView/1VJCDC60HL,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-02,,,
ca-video-pub-1474238860523410,www.sedaily.com/NewsView/1VJCSJUODY,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.sedaily.com/NewsView/1VK9F5MMUQ,No,Adult: Sexual content,Restricted demand,2020-01-07,2020-01-02,,,
ca-video-pub-1474238860523410,www.sedaily.com/NewsView/1VKACM54Z7,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-06,,,
ca-video-pub-1474238860523410,www.sedaily.com/NewsView/1VKASB0ASD,No,Adult: Sexual content;Tobacco,Restricted demand,2020-01-07,2020-01-04,,,
ca-video-pub-1474238860523410,www.sedaily.com/NewsView/1VKBAJAJKR,No,Adult: Sexual content,Restricted demand,2020-01-06,2020-01-04,,,
